"row","column","cor","p","cor_class"
"euc_sdlg_large","euc_sdlg_all",0.188142968861946,0.000394129474433846,"negligeble"
"annual_precipitation","euc_sdlg_all",-0.0384577412405812,0.473906531374662,"negligeble"
"precipitation_warmest_quarter","euc_sdlg_all",-0.0673158836344211,0.209668956505706,"negligeble"
"precipitation_coldest_quarter","euc_sdlg_all",-0.0134616009179917,0.802129105289338,"negligeble"
"PET","euc_sdlg_all",0.101875385299929,0.0572613083200286,"negligeble"
"MrVBF","euc_sdlg_all",-0.0573750782052675,0.285119113400109,"negligeble"
"K_perc","euc_sdlg_all",-0.0249143192745021,0.642762305486031,"negligeble"
"Th_ppm","euc_sdlg_all",0.104104067730108,0.0520004506679228,"negligeble"
"U_ppm","euc_sdlg_all",-0.139836777555415,0.00890032631535154,"negligeble"
"SRad_Jan","euc_sdlg_all",0.0397518514334643,0.459145714541174,"negligeble"
"SRad_Jul","euc_sdlg_all",0.0220289731939563,0.681726329428193,"negligeble"
"aridity","euc_sdlg_all",-0.0608396082891686,0.256983167884919,"negligeble"
"grass_total","euc_sdlg_all",-0.0715268933488834,0.181853689466737,"negligeble"
"herb_total","euc_sdlg_all",-0.0569226879703632,0.288245818210894,"negligeble"
"shrub_total","euc_sdlg_all",-0.00176805690705974,0.973707272139339,"negligeble"
"exotic_total","euc_sdlg_all",-0.0960414292182878,0.072734472083436,"negligeble"
"native_total","euc_sdlg_all",-0.000433059100982249,0.993558898188416,"negligeble"
"exotic_grass","euc_sdlg_all",-0.0801131892795559,0.134699497932148,"negligeble"
"annual_precipitation","precipitation_warmest_quarter",0.973723620536739,0,"very high"
"annual_precipitation","precipitation_coldest_quarter",0.985600135551656,0,"very high"
"precipitation_warmest_quarter","precipitation_coldest_quarter",0.924153851971437,0,"very high"
"precipitation_warmest_quarter","PET",-0.910314116516291,0,"very high"
"annual_precipitation","aridity",0.990152757488322,0,"very high"
"precipitation_warmest_quarter","aridity",0.98663021064695,0,"very high"
"precipitation_coldest_quarter","aridity",0.956454611217634,0,"very high"
"PET","aridity",-0.920869548358711,0,"very high"
"NativeShrub_cover","shrub_total",0.976454050379183,0,"very high"
"NativePerennialGrass_cover","native_total",0.975472524810568,0,"very high"
